station_id,Time_Window,vehicleposition_longitude,vehicleposition_latitude,W_FPG,abs_w_fpg,delta_s,Delta_s,Sigma_s
10747,LateNight_00-02,121.23,31.092,-1.4431966806476344e-05,1.4431966806476344e-05,0.0,1,15.0
10748,LateNight_00-02,121.241,31.092,0.0,0.0,0.0,3,6.0
10749,LateNight_00-02,121.24899999999998,31.107,0.0,0.0,0.0,3,36.0
10753,LateNight_00-02,121.312,31.418,-0.00010823975104857258,0.00010823975104857258,0.0,4,1.0
10761,LateNight_00-02,121.636,31.216,0.0,0.0,0.0,2,5.0
10769,LateNight_00-02,121.47572727272727,31.097727272727273,0.0,0.0,0.0,11,1.0
10772,LateNight_00-02,121.48799999999999,31.095,-2.7059937762143152e-05,2.7059937762143152e-05,16.0,17,4.0
10779,LateNight_00-02,121.47963636363637,31.09254545454545,-0.00016235962657285886,0.00016235962657285886,5.0,11,4.0
10782,LateNight_00-02,121.498,31.117,-0.00016235962657285886,0.00016235962657285886,23.0,29,6.0
10783,LateNight_00-02,121.25715789473684,31.409999999999997,0.00020024353943985928,0.00020024353943985928,15.0,19,5.0
10788,LateNight_00-02,121.672,31.292,0.0,0.0,0.0,1,3.0
10791,LateNight_00-02,121.21926666666667,31.275,-5.4119875524286284e-05,5.4119875524286284e-05,13.0,15,20.0
10794,LateNight_00-02,121.21399999999998,31.278,0.0010012176971992966,0.0010012176971992966,37.0,40,1.0
10802,LateNight_00-02,121.226,31.152,1.7219960394091096e-05,1.7219960394091096e-05,2.0,2,22.0
10804,LateNight_00-02,121.221,31.154,0.00022405628467054529,0.00022405628467054529,15.0,16,50.0
10806,LateNight_00-02,121.236,31.18575,0.0,0.0,0.0,4,6.0
10807,LateNight_00-02,121.233,31.185,0.0,0.0,0.0,2,6.0
10814,LateNight_00-02,121.24899999999998,31.118,0.0,0.0,0.0,3,1.0
10816,LateNight_00-02,121.25077777777778,31.11877777777778,0.00016235962657285886,0.00016235962657285886,6.0,9,1.0
10820,LateNight_00-02,121.615,31.294,0.0,0.0,0.0,2,1.0
10822,LateNight_00-02,121.64333333333333,31.30333333333333,0.0,0.0,0.0,3,4.0
10827,LateNight_00-02,121.637,31.28,-2.7059937762143145e-05,2.7059937762143145e-05,0.0,1,2.0
10828,LateNight_00-02,121.271,31.384,-7.37998302603904e-06,7.37998302603904e-06,0.0,6,22.0
10830,LateNight_00-02,121.49399999999999,31.121,0.0,0.0,3.0,3,6.0
10834,LateNight_00-02,121.495,31.122999999999998,-0.00043295900419429033,0.00043295900419429033,154.0,170,6.0
10849,LateNight_00-02,121.612,31.219,0.0,0.0,0.0,1,22.0
10853,LateNight_00-02,121.342,31.346,-2.459994342013013e-06,2.459994342013013e-06,0.0,1,11.0
10854,LateNight_00-02,121.346,31.35,-2.459994342013013e-06,2.459994342013013e-06,0.0,1,11.0
10856,LateNight_00-02,121.34399999999998,31.34342857142857,-1.7219960394091096e-05,1.7219960394091096e-05,0.0,7,11.0
10861,LateNight_00-02,121.6600731707317,31.287902439024393,0.0006494385062914355,0.0006494385062914355,24.0,41,78.0
10862,LateNight_00-02,121.66300000000001,31.277,-0.00032471925314571777,0.00032471925314571777,0.0,12,2.0
10863,LateNight_00-02,121.6285,31.178999999999995,0.00027059937762143147,0.00027059937762143147,10.0,10,1.0
10868,LateNight_00-02,121.62325566343043,31.159,-0.0011365173860100127,0.0011365173860100127,267.0,309,12.0
10878,LateNight_00-02,121.214,31.277,0.00010823975104857258,0.00010823975104857258,4.0,4,1.0
10880,LateNight_00-02,121.256,31.117287671232877,0.0007745907184413475,0.0007745907184413475,56.0,73,16.0
10881,LateNight_00-02,121.257,31.117444444444445,0.00012515221214991204,0.00012515221214991204,8.0,9,16.0
10883,LateNight_00-02,121.22275,31.269500000000004,-0.0006494385062914355,0.0006494385062914355,0.0,24,20.0
10889,LateNight_00-02,121.23,31.187,0.0,0.0,0.0,2,6.0
10892,LateNight_00-02,121.234,31.185,0.0,0.0,0.0,1,6.0
10895,LateNight_00-02,121.253,31.173,0.0,0.0,0.0,4,4.0
10900,LateNight_00-02,121.6065,31.29325,0.0,0.0,4.0,4,8.0
10905,LateNight_00-02,121.50391666666667,31.090999999999998,0.0,0.0,12.0,12,2.0
10908,LateNight_00-02,121.64925757575759,31.222,-0.00029765931538357476,0.00029765931538357476,121.0,132,4.0
10910,LateNight_00-02,121.644,31.214,-2.7059937762143122e-05,2.7059937762143122e-05,21.0,22,1.0
10912,LateNight_00-02,121.646,31.213,-8.117981328642946e-05,8.117981328642946e-05,20.0,23,1.0
10914,LateNight_00-02,121.647,31.213,-2.7059937762143142e-05,2.7059937762143142e-05,4.0,5,1.0
10915,LateNight_00-02,121.62462857142857,31.207657142857144,0.0006494385062914355,0.0006494385062914355,24.0,35,6.0
10916,LateNight_00-02,121.650375,31.24675,-0.00021647950209714516,0.00021647950209714516,0.0,8,1.0
10929,LateNight_00-02,121.69446470588235,31.243247058823528,-0.00043295900419429033,0.00043295900419429033,154.0,170,26.0
10936,LateNight_00-02,121.63000000000001,31.18333333333333,0.00021647950209714516,0.00021647950209714516,8.0,9,1.0
10937,LateNight_00-02,121.65166666666666,31.17025,0.0,0.0,0.0,12,1.0
10938,LateNight_00-02,121.63518367346938,31.107714285714287,0.0010553375727235827,0.0010553375727235827,39.0,49,6.0
10945,LateNight_00-02,121.66,31.28,0.0,0.0,0.0,1,78.0
10946,LateNight_00-02,121.224,31.184,0.0,0.0,0.0,1,9.0
10948,LateNight_00-02,121.669,31.274,-0.00010823975104857258,0.00010823975104857258,0.0,4,7.0
10949,LateNight_00-02,121.66500000000002,31.27470588235294,-2.7059937762143152e-05,2.7059937762143152e-05,16.0,17,5.0
10950,LateNight_00-02,121.67,31.273,-0.0001623596265728588,0.0001623596265728588,50.0,56,7.0
10956,LateNight_00-02,121.65900000000002,31.2214,-0.00013529968881071573,0.00013529968881071573,0.0,5,4.0
10959,LateNight_00-02,121.64864285714285,31.21014285714286,-0.00013529968881071573,0.00013529968881071573,9.0,14,8.0
10960,LateNight_00-02,121.493,31.083,0.0003517791909078609,0.0003517791909078609,13.0,16,5.0
10966,LateNight_00-02,121.66421212121212,31.111272727272727,0.0006764984440535786,0.0006764984440535786,25.0,33,1.0
10967,LateNight_00-02,121.66396875,31.113,0.0008117981328642944,0.0008117981328642944,30.0,32,1.0
10971,LateNight_00-02,121.5385,31.3315,0.00016235962657285886,0.00016235962657285886,6.0,8,1.0
10973,LateNight_00-02,121.316,31.335,0.0005953186307671492,0.0005953186307671492,22.0,23,1.0
10975,LateNight_00-02,121.259,31.388,-0.00016235962657285889,0.00016235962657285889,0.0,6,12.0
10978,LateNight_00-02,121.210875,31.38725,0.0,0.0,0.0,8,20.0
10981,LateNight_00-02,121.218,31.388,-6.494385062914356e-05,6.494385062914356e-05,0.0,6,15.0
10982,LateNight_00-02,121.21999999999998,31.128333333333334,8.117981328642944e-05,8.117981328642944e-05,3.0,3,6.0
10983,LateNight_00-02,121.221,31.12810526315789,0.0005141388174807198,0.0005141388174807198,19.0,19,6.0
10985,LateNight_00-02,121.257,31.121,2.7059937762143145e-05,2.7059937762143145e-05,1.0,1,6.0
10995,LateNight_00-02,121.21,31.128,0.0,0.0,0.0,1,9.0
10999,LateNight_00-02,121.61,31.12,-0.00010823975104857258,0.00010823975104857258,0.0,4,2.0
11000,LateNight_00-02,121.607,31.104,0.0,0.0,4.0,4,2.0
11004,LateNight_00-02,121.638375,31.129,-0.00043295900419429033,0.00043295900419429033,0.0,16,20.0
11005,LateNight_00-02,121.60421875,31.10403125,0.0008117981328642944,0.0008117981328642944,30.0,32,3.0
11007,LateNight_00-02,121.67316666666667,31.266638888888888,0.002597754025165742,0.002597754025165742,96.0,108,4.0
11009,LateNight_00-02,121.69525,31.26325,0.0,0.0,0.0,8,6.0
11015,LateNight_00-02,121.65740000000001,31.206,0.0,0.0,0.0,5,9.0
11021,LateNight_00-02,121.222,31.318,0.0,0.0,1.0,1,6.0
11022,LateNight_00-02,121.223,31.318,-8.11798132864294e-05,8.11798132864294e-05,25.0,28,6.0
11025,LateNight_00-02,121.503,31.086,3.7883912867000405e-05,3.7883912867000405e-05,3.0,3,15.0
11032,LateNight_00-02,121.499,31.138,2.0294953321607357e-05,2.0294953321607357e-05,1.0,2,8.0
11033,LateNight_00-02,121.613,31.251,0.00013890768051233481,0.00013890768051233481,11.0,11,15.0
11034,LateNight_00-02,121.25399999999999,31.083999999999996,0.00013529968881071573,0.00013529968881071573,5.0,5,39.0
11040,LateNight_00-02,121.25557377049181,31.175,0.0032201325936950347,0.0032201325936950347,119.0,122,4.0
11044,LateNight_00-02,121.2319,31.1944,0.0,0.0,0.0,10,6.0
11053,LateNight_00-02,121.25505384615384,31.154946153846154,-0.00035177919090786084,0.00035177919090786084,117.0,130,1.0
11054,LateNight_00-02,121.633,31.268,-0.0001082397510485726,0.0001082397510485726,29.0,33,6.0
11055,LateNight_00-02,121.35600000000001,31.362999999999996,-0.0002435394398592883,0.0002435394398592883,83.0,92,12.0
11056,LateNight_00-02,121.3576,31.3656,-0.0001082397510485726,0.0001082397510485726,1.0,5,12.0
11058,LateNight_00-02,121.506,31.332,2.7059937762143145e-05,2.7059937762143145e-05,1.0,1,119.0
11059,LateNight_00-02,121.519,31.322999999999997,9.741577594371533e-05,9.741577594371533e-05,6.0,6,10.0
11060,LateNight_00-02,121.662,31.135,-0.00024353943985928842,0.00024353943985928842,64.0,73,8.0
11061,LateNight_00-02,121.662,31.134,0.0,0.0,2.0,2,1.0
11069,LateNight_00-02,121.62281632653061,31.132,0.0011906372615342986,0.0011906372615342986,44.0,49,1.0
11071,LateNight_00-02,121.62600000000002,31.133,0.00032471925314571777,0.00032471925314571777,12.0,12,1.0
11073,LateNight_00-02,121.655,31.267978723404255,-0.000189419564335002,0.000189419564335002,40.0,47,20.0
11074,LateNight_00-02,121.654,31.26786363636364,-8.117981328642943e-05,8.117981328642943e-05,19.0,22,20.0
11075,LateNight_00-02,121.65599999999999,31.261000000000003,-0.00013529968881071573,0.00013529968881071573,0.0,5,20.0
11077,LateNight_00-02,121.223,31.319,-0.0002705993776214314,0.0002705993776214314,68.0,78,6.0
11079,LateNight_00-02,121.68999999999998,31.201428571428572,-0.00018941956433500204,0.00018941956433500204,0.0,7,1.0
11083,LateNight_00-02,121.628,31.193,0.002029495332160736,0.002029495332160736,75.0,84,25.0
11084,LateNight_00-02,121.646,31.1815,-0.00027059937762143147,0.00027059937762143147,0.0,10,12.0
11091,LateNight_00-02,121.312,31.331000000000003,0.0,0.0,11.0,11,8.0
11093,LateNight_00-02,121.604,31.276,0.0,0.0,0.0,1,1.0
11098,LateNight_00-02,121.2096,31.161,-5.41198755242863e-05,5.41198755242863e-05,0.0,5,5.0
11099,LateNight_00-02,121.736,31.167,0.0,0.0,0.0,7,9.0
11101,LateNight_00-02,121.737,31.174,2.7059937762143145e-05,2.7059937762143145e-05,1.0,2,9.0
11102,LateNight_00-02,121.737,31.172999999999995,-0.00010823975104857272,0.00010823975104857272,80.0,84,6.0
11103,LateNight_00-02,121.7415,31.171,-0.00027059937762143147,0.00027059937762143147,0.0,10,6.0
11108,LateNight_00-02,121.77033333333333,31.181989247311826,0.003504261940197538,0.003504261940197538,176.0,186,16.0
11118,LateNight_00-02,121.73600000000002,31.1,-0.00013529968881071573,0.00013529968881071573,0.0,5,1.0
11121,LateNight_00-02,121.776,31.11,0.00013529968881071573,0.00013529968881071573,5.0,6,126.0
11122,LateNight_00-02,121.7611111111111,31.101,0.0,0.0,9.0,9,2.0
11125,LateNight_00-02,121.75444285714285,31.09998571428572,0.0015424164524421595,0.0015424164524421595,57.0,70,12.0
11126,LateNight_00-02,121.758,31.118,8.117981328642943e-05,8.117981328642943e-05,3.0,4,5.0
11133,LateNight_00-02,121.615,31.201000000000004,0.00010823975104857258,0.00010823975104857258,4.0,6,5.0
11138,LateNight_00-02,121.626,31.319084745762712,0.0014071167636314436,0.0014071167636314436,52.0,59,2.0
11144,LateNight_00-02,121.241,30.99,-7.576782573400082e-05,7.576782573400082e-05,0.0,7,5.0
11145,LateNight_00-02,121.799,31.166000000000004,-2.705993776214316e-05,2.705993776214316e-05,35.0,36,8.0
11146,LateNight_00-02,121.77069736842105,31.187,-0.0005953186307671491,0.0005953186307671491,206.0,228,24.0
11147,LateNight_00-02,121.71261904761906,31.16521428571429,-0.0006764984440535787,0.0006764984440535787,17.0,42,8.0
11148,LateNight_00-02,121.228,30.994,0.0,0.0,0.0,1,5.0
11151,LateNight_00-02,121.70940322580645,31.169217741935487,0.0028142335272628876,0.0028142335272628876,104.0,124,10.0
11152,LateNight_00-02,121.221,30.992,0.0,0.0,0.0,1,5.0
11154,LateNight_00-02,121.25,30.985,-0.00010823975104857258,0.00010823975104857258,0.0,4,8.0
11156,LateNight_00-02,121.252,30.987,-0.00018941956433500204,0.00018941956433500204,0.0,7,8.0
11158,LateNight_00-02,121.75600000000001,31.177000000000003,-0.00016235962657285889,0.00016235962657285889,0.0,6,2.0
11159,LateNight_00-02,121.23312962962963,31.0,-0.000584494655662292,0.000584494655662292,0.0,54,5.0
11160,LateNight_00-02,121.292,30.994,-0.00018941956433500204,0.00018941956433500204,0.0,7,2.0
11164,LateNight_00-02,121.24,31.003,0.0001731836016777161,0.0001731836016777161,14.0,19,5.0
11165,LateNight_00-02,121.281,30.998,-8.117981328642942e-05,8.117981328642942e-05,50.0,53,2.0
11167,LateNight_00-02,121.74137665782494,31.181005305039786,-0.00040589906643214774,0.00040589906643214774,362.0,377,26.0
11171,LateNight_00-02,121.267,30.997,-8.117981328642944e-05,8.117981328642944e-05,0.0,3,1.0
11172,LateNight_00-02,121.61799999999998,31.198,0.00013529968881071573,0.00013529968881071573,5.0,5,4.0
11173,LateNight_00-02,121.61318181818181,31.194363636363633,0.0002705993776214314,0.0002705993776214314,10.0,11,9.0
11179,LateNight_00-02,121.7069761904762,31.078428571428574,0.0007847381951021513,0.0007847381951021513,29.0,42,3.0
11189,LateNight_00-02,121.7616153846154,31.121307692307692,0.0,0.0,0.0,13,30.0
11191,LateNight_00-02,121.757,31.12,0.0013800568258693006,0.0013800568258693006,51.0,61,5.0
11192,LateNight_00-02,121.318,30.995,-0.00010823975104857258,0.00010823975104857258,0.0,4,8.0
11194,LateNight_00-02,121.31999999999998,31.005000000000003,-0.00013529968881071573,0.00013529968881071573,0.0,5,8.0
11199,LateNight_00-02,121.34253125000001,31.014,0.0005375907635412438,0.0005375907635412438,54.0,64,15.0
11200,LateNight_00-02,121.31479999999999,31.012,-8.117981328642944e-05,8.117981328642944e-05,2.0,5,8.0
11204,LateNight_00-02,121.318,31.014,-2.7059937762143145e-05,2.7059937762143145e-05,0.0,1,8.0
11207,LateNight_00-02,121.608,31.257,0.0002029495332160736,0.0002029495332160736,15.0,15,6.0
11212,LateNight_00-02,121.76477493606139,31.195994884910487,0.004694899201731837,0.004694899201731837,369.0,391,16.0
11214,LateNight_00-02,121.26199999999999,30.996,0.0,0.0,0.0,5,4.0
11216,LateNight_00-02,121.292,31.003,-0.00010823975104857258,0.00010823975104857258,0.0,4,2.0
11221,LateNight_00-02,121.234,31.004,0.0,0.0,0.0,1,5.0
11232,LateNight_00-02,121.232,31.007,0.00018941956433500204,0.00018941956433500204,7.0,7,5.0
11233,LateNight_00-02,121.245,31.005,0.0,0.0,1.0,1,8.0
11238,LateNight_00-02,121.74980808080808,31.17051515151515,0.002245974834257881,0.002245974834257881,83.0,99,24.0
11241,LateNight_00-02,121.606,31.259,8.117981328642944e-05,8.117981328642944e-05,6.0,6,6.0
11244,LateNight_00-02,121.31300000000002,30.943,0.0001082397510485726,0.0001082397510485726,4.0,5,1.0
11250,LateNight_00-02,121.36853846153846,31.001,0.0,0.0,0.0,13,10.0
11252,LateNight_00-02,121.366,31.0,0.0,0.0,0.0,1,10.0
11253,LateNight_00-02,121.367,31.004,2.7059937762143145e-05,2.7059937762143145e-05,1.0,1,9.0
11259,LateNight_00-02,121.392,30.911,0.0,0.0,0.0,3,7.0
11260,LateNight_00-02,121.3982,30.89466666666667,-0.0004058990664321472,0.0004058990664321472,0.0,15,4.0
11267,LateNight_00-02,121.37950000000001,30.845125,-0.00021647950209714516,0.00021647950209714516,0.0,8,8.0
11268,LateNight_00-02,121.394,30.883,0.0,0.0,2.0,2,4.0
11271,LateNight_00-02,121.247,31.004,-5.411987552428629e-05,5.411987552428629e-05,2.0,4,8.0
11278,LateNight_00-02,121.23988461538463,31.008,0.0005141388174807198,0.0005141388174807198,19.0,26,2.0
11284,LateNight_00-02,121.75733333333334,31.13,0.0,0.0,0.0,3,9.0
11286,LateNight_00-02,121.74899999999998,31.128,0.0,0.0,0.0,6,30.0
11287,LateNight_00-02,121.754,31.112,0.0,0.0,0.0,2,5.0
11288,LateNight_00-02,121.713,31.185,-1.803995850809543e-05,1.803995850809543e-05,0.0,4,12.0
11289,LateNight_00-02,121.739,31.1906,0.0,0.0,0.0,10,1.0
11290,LateNight_00-02,121.71,31.182,-8.117981328642944e-05,8.117981328642944e-05,0.0,3,10.0
11294,LateNight_00-02,121.712,31.186,-2.7059937762143145e-05,2.7059937762143145e-05,0.0,1,10.0
11300,LateNight_00-02,121.354,31.024,0.0,0.0,0.0,1,13.0
11303,LateNight_00-02,121.381,31.01,0.0001457073571807708,0.0001457073571807708,10.0,10,13.0
11304,LateNight_00-02,121.4,31.006,0.0,0.0,0.0,2,2.0
11305,LateNight_00-02,121.36921428571429,30.96057142857143,0.0,0.0,0.0,14,12.0
11307,LateNight_00-02,121.3934,31.011199999999995,-0.00013529968881071573,0.00013529968881071573,0.0,5,12.0
11310,LateNight_00-02,121.307,31.009,-8.117981328642944e-05,8.117981328642944e-05,0.0,3,8.0
11312,LateNight_00-02,121.30375000000001,30.971,-0.00021647950209714516,0.00021647950209714516,0.0,8,4.0
11314,LateNight_00-02,121.28200000000001,30.960375,-0.00021647950209714516,0.00021647950209714516,0.0,8,4.0
11315,LateNight_00-02,121.48766371681415,31.05291150442478,-0.000541198755242863,0.000541198755242863,93.0,113,8.0
11316,LateNight_00-02,121.47128571428571,31.046714285714284,0.0,0.0,0.0,7,4.0
11318,LateNight_00-02,121.31699999999998,30.950222222222223,-2.705993776214316e-05,2.705993776214316e-05,8.0,9,8.0
11319,LateNight_00-02,121.469,31.044,0.0,0.0,0.0,2,10.0
11323,LateNight_00-02,121.469,31.048,0.0,0.0,0.0,6,10.0
11334,LateNight_00-02,121.43000000000002,30.992,0.0,0.0,0.0,5,4.0
11338,LateNight_00-02,121.434,30.976,-0.00010823975104857258,0.00010823975104857258,0.0,4,4.0
11340,LateNight_00-02,121.3515,30.844,-0.00010823975104857258,0.00010823975104857258,4.0,8,1.0
11341,LateNight_00-02,121.5145,30.98818181818182,0.0,0.0,0.0,22,1.0
11342,LateNight_00-02,121.59209375,30.98103125,0.0005141388174807198,0.0005141388174807198,19.0,32,1.0
11346,LateNight_00-02,121.35499999999999,30.844600000000003,-0.000189419564335002,0.000189419564335002,3.0,10,1.0
11348,LateNight_00-02,121.50585714285714,31.009428571428572,0.0,0.0,0.0,7,9.0
11349,LateNight_00-02,121.55413793103449,30.978551724137933,-0.00019715097512418577,0.00019715097512418577,1.0,58,14.0
11350,LateNight_00-02,121.57353333333334,31.007066666666667,0.0,0.0,0.0,15,1.0
11352,LateNight_00-02,121.43145454545456,30.84345454545455,0.0,0.0,0.0,11,1.0
11356,LateNight_00-02,121.399,31.013,0.0,0.0,0.0,2,6.0
11357,LateNight_00-02,121.49899999999998,30.983999999999998,0.0,0.0,0.0,6,1.0
11358,LateNight_00-02,121.214,31.005,0.0,0.0,0.0,3,5.0
11359,LateNight_00-02,121.49733333333334,30.98733333333333,0.0,0.0,0.0,3,1.0
11360,LateNight_00-02,121.481,31.009,0.0,0.0,0.0,1,8.0
11367,LateNight_00-02,121.335,31.073333333333334,0.0,0.0,0.0,3,64.0
11368,LateNight_00-02,121.30699999999999,31.067,-0.00013529968881071573,0.00013529968881071573,0.0,5,8.0
11371,LateNight_00-02,121.309,31.071,-5.411987552428632e-05,5.411987552428632e-05,12.0,14,8.0
11372,LateNight_00-02,121.497,30.8418,0.0,0.0,0.0,5,5.0
11380,LateNight_00-02,121.49054545454545,31.037636363636363,0.0,0.0,0.0,11,28.0
11381,LateNight_00-02,121.499,31.052,0.0,0.0,1.0,1,8.0
11382,LateNight_00-02,121.463,31.037,0.0006223785685292924,0.0006223785685292924,23.0,23,10.0
11383,LateNight_00-02,121.49603846153846,31.036,0.0,0.0,0.0,26,28.0
11384,LateNight_00-02,121.48566666666666,31.036999999999995,0.0,0.0,0.0,3,28.0
11385,LateNight_00-02,121.509,30.964,0.0,0.0,0.0,6,26.0
11388,LateNight_00-02,121.514,30.957250000000002,2.7059937762143145e-05,2.7059937762143145e-05,1.0,4,26.0
11390,LateNight_00-02,121.512,30.959833333333336,0.0,0.0,0.0,12,26.0
11393,LateNight_00-02,121.51199999999999,30.961000000000002,0.0,0.0,0.0,20,26.0
11397,LateNight_00-02,121.2935,30.89,0.0,0.0,0.0,8,1.0
11399,LateNight_00-02,121.31636842105263,30.890789473684208,-0.00018941956433500204,0.00018941956433500204,12.0,19,2.0
11403,LateNight_00-02,121.42900000000002,30.997,0.0,0.0,0.0,12,4.0
11405,LateNight_00-02,121.44000000000001,30.993000000000002,0.0,0.0,0.0,5,9.0
11406,LateNight_00-02,121.735,31.15,-5.411987552428629e-05,5.411987552428629e-05,0.0,2,2.0
11409,LateNight_00-02,121.45754545454544,30.998863636363637,0.0,0.0,0.0,22,16.0
11410,LateNight_00-02,121.4359923076923,30.97116923076923,-0.0004329590041942904,0.0004329590041942904,114.0,130,4.0
11411,LateNight_00-02,121.43475000000001,30.971,-2.7059937762143145e-05,2.7059937762143145e-05,7.0,8,4.0
11415,LateNight_00-02,121.46000000000001,30.975666666666665,0.0,0.0,0.0,15,6.0
11416,LateNight_00-02,121.469,30.968,0.0,0.0,9.0,9,6.0
11419,LateNight_00-02,121.492,30.967,0.0,0.0,0.0,1,1.0
11427,LateNight_00-02,121.311,31.016,0.0,0.0,2.0,2,8.0
