station_id,delta_s,Delta_s,sigma_s,Sigma_s,ratio_demand,ratio_supply,W_FPG
14480,141.0,144,6.0,6.0,0.9791666666666666,1.0,-1.4803849000740218e-05
14481,0.0,12,4.0,4.0,0.0,1.0,-5.921539600296077e-05
14491,257.0,265,0.0,66.0,0.969811320754717,0.0,0.0012681963977300764
14495,5.0,6,1.0,4.0,0.8333333333333334,0.25,1.7271157167530226e-05
14498,2.0,5,0.0,16.0,0.4,0.0,9.869232667160129e-06
14507,50.0,53,0.0,1.0,0.9433962264150944,0.0,0.0002467308166790032
14512,26.0,34,0.0,8.0,0.7647058823529411,0.0,0.00012830002467308164
14517,0.0,4,4.0,4.0,0.0,1.0,-1.9738465334320257e-05
14519,76.0,79,19.0,19.0,0.9620253164556962,1.0,-1.4803849000740184e-05
14520,290.0,365,4.0,40.0,0.7945205479452054,0.1,0.0012509252405625462
14526,152.0,162,10.0,120.0,0.9382716049382716,0.08333333333333333,0.0006834443622008388
14529,5.0,5,7.0,7.0,1.0,1.0,0.0
14538,412.0,460,18.0,18.0,0.8956521739130435,1.0,-0.00023686158401184295
14549,1.0,1,4.0,64.0,1.0,0.0625,4.62620281273131e-06
14550,0.0,3,0.0,1.0,0.0,0.0,0.0
14567,124.0,146,2.0,2.0,0.8493150684931506,1.0,-0.00010856155933876146
14570,147.0,152,0.0,15.0,0.9671052631578947,0.0,0.0007253886010362695
14572,34.0,35,2.0,7.0,0.9714285714285714,0.2857142857142857,0.00011843079200592153
14573,75.0,80,0.0,10.0,0.9375,0.0,0.0003700962250185048
14575,1.0,1,37.0,37.0,1.0,1.0,0.0
14579,1.0,1,8.0,8.0,1.0,1.0,0.0
14583,0.0,13,2.0,9.0,0.0,0.2222222222222222,-1.4255558297009074e-05
14585,0.0,2,2.0,9.0,0.0,0.2222222222222222,-2.193162814924473e-06
14587,46.0,61,4.0,4.0,0.7540983606557377,1.0,-7.401924500370099e-05
14589,265.0,290,2.0,2.0,0.9137931034482759,1.0,-0.00012336540833950152
14590,38.0,38,2.0,12.0,1.0,0.16666666666666666,0.0001562628505633687
14592,0.0,9,0.0,5.0,0.0,0.0,0.0
14594,286.0,304,0.0,3.0,0.9407894736842105,0.0,0.0014113002714038984
14596,29.0,37,2.0,9.0,0.7837837837837838,0.2222222222222222,0.00010253036159771912
14597,0.0,19,2.0,9.0,0.0,0.2222222222222222,-2.0835046741782492e-05
14611,4.0,4,6.0,16.0,1.0,0.375,1.233654083395016e-05
14613,132.0,139,2.0,4.0,0.9496402877697842,0.5,0.000308413520848754
14619,0.0,10,2.0,9.0,0.0,0.2222222222222222,-1.0965814074622364e-05
14620,1.0,2,2.0,9.0,0.5,0.2222222222222222,2.7414535186555913e-06
14621,0.0,6,2.0,9.0,0.0,0.2222222222222222,-6.5794884447734184e-06
14625,25.0,26,2.0,9.0,0.9615384615384616,0.2222222222222222,9.485429174548345e-05
14626,0.0,10,2.0,9.0,0.0,0.2222222222222222,-1.0965814074622364e-05
14627,0.0,20,1.0,1.0,0.0,1.0,-9.869232667160128e-05
14628,0.0,5,0.0,1.0,0.0,0.0,0.0
14630,0.0,7,0.0,1.0,0.0,0.0,0.0
14632,0.0,13,0.0,12.0,0.0,0.0,0.0
14633,0.0,7,0.0,12.0,0.0,0.0,0.0
14635,0.0,12,0.0,12.0,0.0,0.0,0.0
14636,0.0,25,0.0,6.0,0.0,0.0,0.0
14639,1.0,5,0.0,15.0,0.2,0.0,4.934616333580064e-06
14642,0.0,6,1.0,1.0,0.0,1.0,-2.9607698001480386e-05
14644,169.0,176,4.0,4.0,0.9602272727272727,1.0,-3.4542314335060465e-05
14645,45.0,48,0.0,5.0,0.9375,0.0,0.0002220577350111029
14649,1.0,1,0.0,5.0,1.0,0.0,4.934616333580064e-06
14656,41.0,42,4.0,4.0,0.9761904761904762,1.0,-4.934616333580069e-06
14666,17.0,18,8.0,16.0,0.9444444444444444,0.5,3.947693066864051e-05
14667,0.0,14,8.0,8.0,0.0,1.0,-6.90846286701209e-05
14672,0.0,21,1.0,1.0,0.0,1.0,-0.00010362694300518135
14674,54.0,56,0.0,1.0,0.9642857142857143,0.0,0.0002664692820133235
14676,264.0,279,0.0,4.0,0.946236559139785,0.0,0.001302738712065137
14677,14.0,15,0.0,6.0,0.9333333333333333,0.0,6.908462867012089e-05
14678,461.0,480,0.0,6.0,0.9604166666666667,0.0,0.0022748581297804093
14680,11.0,22,0.0,6.0,0.5,0.0,5.428077966938071e-05
14681,5.0,5,2.0,4.0,1.0,0.5,1.233654083395016e-05
14682,18.0,19,8.0,15.0,0.9473684210526315,0.5333333333333333,3.881898182416317e-05
14684,44.0,47,0.0,1.0,0.9361702127659575,0.0,0.00021712311867752283
14685,0.0,8,10.0,10.0,0.0,1.0,-3.9476930668640514e-05
14687,36.0,64,2.0,2.0,0.5625,1.0,-0.0001381692573402418
14696,0.0,10,8.0,16.0,0.0,0.5,-2.467308166790032e-05
14697,723.0,780,0.0,10.0,0.926923076923077,0.0,0.0035677276091783863
14698,0.0,7,0.0,8.0,0.0,0.0,0.0
14700,4.0,4,15.0,20.0,1.0,0.75,4.934616333580064e-06
14705,2.0,2,15.0,20.0,1.0,0.75,2.467308166790032e-06
14707,1.0,1,0.0,20.0,1.0,0.0,4.934616333580064e-06
14710,8.0,9,0.0,20.0,0.8888888888888888,0.0,3.947693066864051e-05
14715,0.0,2,0.0,15.0,0.0,0.0,0.0
14717,1.0,7,0.0,40.0,0.14285714285714285,0.0,4.934616333580064e-06
14722,0.0,2,0.0,1.0,0.0,0.0,0.0
14723,0.0,6,2.0,9.0,0.0,0.2222222222222222,-6.5794884447734184e-06
14724,0.0,10,2.0,9.0,0.0,0.2222222222222222,-1.0965814074622364e-05
14728,12.0,13,30.0,38.0,0.9230769230769231,0.7894736842105263,8.570649421481167e-06
14734,35.0,41,0.0,1.0,0.8536585365853658,0.0,0.00017271157167530224
14735,337.0,371,0.0,1.0,0.9083557951482479,0.0,0.0016629657044164815
14741,2014.0,2139,1.0,13.0,0.9415614773258532,0.07692307692307693,0.00912638311602042
14745,43.0,48,4.0,4.0,0.8958333333333334,1.0,-2.4673081667900313e-05
14747,9.0,9,0.0,6.0,1.0,0.0,4.441154700222058e-05
14752,181.0,192,8.0,8.0,0.9427083333333334,1.0,-5.4280779669380675e-05
14754,0.0,7,7.0,7.0,0.0,1.0,-3.454231433506045e-05
14760,0.0,1,0.0,20.0,0.0,0.0,0.0
14763,146.0,155,0.0,12.0,0.9419354838709677,0.0,0.0007204539847026893
14765,0.0,5,5.0,5.0,0.0,1.0,-2.467308166790032e-05
14769,0.0,11,2.0,9.0,0.0,0.2222222222222222,-1.2062395482084602e-05
14770,0.0,14,8.0,15.0,0.0,0.5333333333333333,-3.684513529073115e-05
14774,8.0,8,5.0,5.0,1.0,1.0,0.0
14776,0.0,2,0.0,6.0,0.0,0.0,0.0
14779,25.0,27,0.0,10.0,0.9259259259259259,0.0,0.0001233654083395016
14780,0.0,5,0.0,1.0,0.0,0.0,0.0
14790,19.0,19,3.0,3.0,1.0,1.0,0.0
14793,9.0,10,0.0,8.0,0.9,0.0,4.441154700222058e-05
14795,98.0,104,5.0,49.0,0.9423076923076923,0.10204081632653061,0.0004312250436814252
14800,20.0,22,8.0,8.0,0.9090909090909091,1.0,-9.869232667160132e-06
14804,12.0,12,8.0,8.0,1.0,1.0,0.0
14806,17.0,19,8.0,8.0,0.8947368421052632,1.0,-9.869232667160129e-06
14807,3.0,3,2.0,5.0,1.0,0.4,8.882309400444115e-06
14808,173.0,183,0.0,6.0,0.9453551912568307,0.0,0.0008536886257093511
14811,6.0,7,2.0,5.0,0.8571428571428571,0.4,1.5790772267456204e-05
14813,89.0,99,8.0,8.0,0.898989898989899,1.0,-4.934616333580063e-05
14814,3.0,3,8.0,8.0,1.0,1.0,0.0
14816,0.0,13,7.0,7.0,0.0,1.0,-6.415001233654083e-05
14818,0.0,8,0.0,10.0,0.0,0.0,0.0
14821,0.0,12,0.0,1.0,0.0,0.0,0.0
14822,20.0,21,8.0,16.0,0.9523809523809523,0.5,4.6878855169010605e-05
14823,69.0,72,0.0,29.0,0.9583333333333334,0.0,0.00034048852701702443
14829,5.0,5,0.0,5.0,1.0,0.0,2.467308166790032e-05
14834,0.0,43,0.0,6.0,0.0,0.0,0.0
14836,117.0,129,0.0,6.0,0.9069767441860465,0.0,0.0005773501110288674
14837,87.0,90,0.0,2.0,0.9666666666666667,0.0,0.00042931162102146557
14838,1.0,7,0.0,2.0,0.14285714285714285,0.0,4.934616333580064e-06
14839,0.0,15,0.0,6.0,0.0,0.0,0.0
14841,0.0,7,0.0,6.0,0.0,0.0,0.0
14845,92.0,106,0.0,9.0,0.8679245283018868,0.0,0.0004539847026893659
14849,0.0,17,0.0,6.0,0.0,0.0,0.0
14854,10.0,10,0.0,5.0,1.0,0.0,4.934616333580064e-05
14862,304.0,332,0.0,2.0,0.9156626506024096,0.0,0.0015001233654083396
14864,6.0,6,3.0,10.0,1.0,0.3,2.072538860103627e-05
14869,0.0,14,8.0,8.0,0.0,1.0,-6.90846286701209e-05
14872,358.0,390,5.0,5.0,0.9179487179487179,1.0,-0.00015790772267456214
14873,158.0,175,3.0,10.0,0.9028571428571428,0.3,0.0005206020231926967
14874,0.0,9,12.0,12.0,0.0,1.0,-4.441154700222058e-05
14880,10.0,12,0.0,1.0,0.8333333333333334,0.0,4.9346163335800646e-05
14882,121.0,132,20.0,40.0,0.9166666666666666,0.5,0.0002714038983469035
14883,0.0,7,8.0,15.0,0.0,0.5333333333333333,-1.8422567645365575e-05
14884,0.0,11,4.0,8.0,0.0,0.5,-2.7140389834690354e-05
14885,17.0,18,0.0,1.0,0.9444444444444444,0.0,8.388847767086108e-05
14886,1.0,1,8.0,8.0,1.0,1.0,0.0
14887,31.0,32,2.0,18.0,0.96875,0.1111111111111111,0.0001354278038215862
14890,1.0,1,5.0,49.0,1.0,0.10204081632653061,4.431084054643323e-06
14891,0.0,3,4.0,8.0,0.0,0.5,-7.401924500370096e-06
14892,0.0,35,0.0,29.0,0.0,0.0,0.0
14894,0.0,22,4.0,8.0,0.0,0.5,-5.428077966938071e-05
14895,49.0,51,8.0,8.0,0.9607843137254902,1.0,-9.869232667160122e-06
14896,5.0,5,4.0,8.0,1.0,0.5,1.233654083395016e-05
14898,7.0,7,2.0,5.0,1.0,0.4,2.072538860103627e-05
14903,14.0,16,8.0,8.0,0.875,1.0,-9.869232667160129e-06
14904,43.0,45,2.0,5.0,0.9555555555555556,0.4,0.0001233654083395016
14906,175.0,186,0.0,6.0,0.9408602150537635,0.0,0.0008635578583765113
14907,32.0,37,0.0,6.0,0.8648648648648649,0.0,0.00015790772267456206
14912,0.0,10,6.0,13.0,0.0,0.46153846153846156,-2.2775152308831066e-05
14923,0.0,10,15.0,15.0,0.0,1.0,-4.934616333580064e-05
14925,469.0,515,9.0,9.0,0.9106796116504854,1.0,-0.00022699235134468308
14930,0.0,2,0.0,6.0,0.0,0.0,0.0
14932,0.0,4,0.0,13.0,0.0,0.0,0.0
14935,0.0,3,0.0,13.0,0.0,0.0,0.0
14937,32.0,33,8.0,8.0,0.9696969696969697,1.0,-4.93461633358006e-06
14938,0.0,1,4.0,8.0,0.0,0.5,-2.467308166790032e-06
14940,0.0,9,6.0,13.0,0.0,0.46153846153846156,-2.049763707794796e-05
14941,0.0,3,2.0,13.0,0.0,0.15384615384615385,-2.2775152308831066e-06
14947,57.0,91,0.0,2.0,0.6263736263736264,0.0,0.00028127313101406365
14948,1.0,9,0.0,1.0,0.1111111111111111,0.0,4.934616333580063e-06
14949,0.0,2,6.0,18.0,0.0,0.3333333333333333,-3.2897442223867092e-06
14952,1.0,1,4.0,4.0,1.0,1.0,0.0
14953,1.0,1,4.0,4.0,1.0,1.0,0.0
14954,2.0,2,0.0,1.0,1.0,0.0,9.869232667160129e-06
14956,8.0,8,8.0,8.0,1.0,1.0,0.0
14957,111.0,129,8.0,8.0,0.8604651162790697,1.0,-8.882309400444117e-05
14958,23.0,27,8.0,8.0,0.8518518518518519,1.0,-1.9738465334320257e-05
14960,47.0,48,2.0,2.0,0.9791666666666666,1.0,-4.934616333580073e-06
14961,0.0,14,2.0,2.0,0.0,1.0,-6.90846286701209e-05
14964,1.0,1,0.0,6.0,1.0,0.0,4.934616333580064e-06
14975,1.0,1,8.0,16.0,1.0,0.5,2.467308166790032e-06
14976,1.0,1,20.0,40.0,1.0,0.5,2.467308166790032e-06
14977,56.0,61,20.0,40.0,0.9180327868852459,0.5,0.00012583271650629165
14979,0.0,22,0.0,12.0,0.0,0.0,0.0
14982,0.0,25,2.0,13.0,0.0,0.15384615384615385,-1.8979293590692555e-05
14983,0.0,9,0.0,12.0,0.0,0.0,0.0
14984,0.0,12,0.0,4.0,0.0,0.0,0.0
14987,0.0,8,0.0,15.0,0.0,0.0,0.0
14989,0.0,9,0.0,5.0,0.0,0.0,0.0
14990,0.0,4,0.0,2.0,0.0,0.0,0.0
14992,0.0,4,2.0,9.0,0.0,0.2222222222222222,-4.386325629848946e-06
15006,3.0,3,0.0,10.0,1.0,0.0,1.4803849000740193e-05
15007,37.0,41,0.0,3.0,0.9024390243902439,0.0,0.00018258080434246238
15012,68.0,77,6.0,10.0,0.8831168831168831,0.6,0.00010757463607204539
15013,0.0,10,4.0,4.0,0.0,1.0,-4.934616333580064e-05
15016,2.0,2,0.0,1.0,1.0,0.0,9.869232667160129e-06
15020,29.0,33,8.0,11.0,0.8787878787878788,0.7272727272727273,2.467308166790032e-05
15024,24.0,34,0.0,3.0,0.7058823529411765,0.0,0.00011843079200592154
15026,364.0,392,2.0,16.0,0.9285714285714286,0.125,0.0015544041450777204
15028,94.0,100,0.0,12.0,0.94,0.0,0.000463853935356526
15032,29.0,30,0.0,15.0,0.9666666666666667,0.0,0.00014310387367382185
15034,2.0,13,0.0,12.0,0.15384615384615385,0.0,9.869232667160129e-06
15036,35.0,41,0.0,3.0,0.8536585365853658,0.0,0.00017271157167530224
15039,0.0,18,2.0,9.0,0.0,0.2222222222222222,-1.9738465334320254e-05
15041,13.0,35,0.0,1.0,0.37142857142857144,0.0,6.415001233654083e-05
15042,0.0,5,0.0,12.0,0.0,0.0,0.0
15043,0.0,15,0.0,1.0,0.0,0.0,0.0
15045,40.0,43,0.0,12.0,0.9302325581395349,0.0,0.00019738465334320256
15046,0.0,11,0.0,1.0,0.0,0.0,0.0
15051,9.0,10,0.0,12.0,0.9,0.0,4.441154700222058e-05
15061,0.0,13,8.0,16.0,0.0,0.5,-3.207500616827042e-05
15064,0.0,4,25.0,25.0,0.0,1.0,-1.9738465334320257e-05
15073,256.0,287,0.0,8.0,0.89198606271777,0.0,0.0012632617813964965
15076,2.0,2,7.0,7.0,1.0,1.0,0.0
15085,106.0,113,0.0,25.0,0.9380530973451328,0.0,0.0005230693313594869
15104,5.0,39,0.0,1.0,0.1282051282051282,0.0,2.467308166790032e-05
15112,0.0,13,0.0,3.0,0.0,0.0,0.0
15118,0.0,18,0.0,1.0,0.0,0.0,0.0
15120,0.0,9,0.0,24.0,0.0,0.0,0.0
15121,12.0,26,0.0,1.0,0.46153846153846156,0.0,5.921539600296077e-05
15134,0.0,4,0.0,12.0,0.0,0.0,0.0
15137,0.0,13,0.0,2.0,0.0,0.0,0.0
15139,0.0,2,2.0,5.0,0.0,0.4,-3.947693066864052e-06
15141,10.0,13,8.0,16.0,0.7692307692307693,0.5,1.7271157167530226e-05
15142,249.0,278,2.0,25.0,0.89568345323741,0.08,0.0011189735998026154
15150,0.0,33,0.0,8.0,0.0,0.0,0.0
15152,0.0,2,0.0,30.0,0.0,0.0,0.0
15153,0.0,3,0.0,6.0,0.0,0.0,0.0
15154,128.0,131,6.0,18.0,0.9770992366412213,0.3333333333333333,0.0004161526441319187
15156,0.0,1,0.0,8.0,0.0,0.0,0.0
15159,217.0,242,0.0,25.0,0.8966942148760331,0.0,0.0010708117443868738
15162,4.0,16,20.0,20.0,0.25,1.0,-5.921539600296077e-05
15163,301.0,319,0.0,8.0,0.9435736677115988,0.0,0.0014853195164075993
15165,1.0,1,4.0,4.0,1.0,1.0,0.0
15168,617.0,666,40.0,40.0,0.9264264264264265,1.0,-0.000241796200345423
15169,110.0,118,40.0,40.0,0.9322033898305084,1.0,-3.947693066864054e-05
15170,29.0,38,22.0,22.0,0.7631578947368421,1.0,-4.441154700222057e-05
15171,177.0,183,0.0,10.0,0.9672131147540983,0.0,0.0008734270910436713
15172,15.0,30,6.0,6.0,0.5,1.0,-7.401924500370096e-05
15177,0.0,8,0.0,12.0,0.0,0.0,0.0
15178,9.0,10,0.0,8.0,0.9,0.0,4.441154700222058e-05
15179,0.0,1,0.0,4.0,0.0,0.0,0.0
15181,0.0,9,0.0,15.0,0.0,0.0,0.0
15185,55.0,57,2.0,2.0,0.9649122807017544,1.0,-9.869232667160129e-06
15194,0.0,37,0.0,42.0,0.0,0.0,0.0
15197,888.0,961,1.0,1.0,0.9240374609781478,1.0,-0.0003602269923513447
15198,0.0,1,0.0,4.0,0.0,0.0,0.0
15199,0.0,2,1.0,1.0,0.0,1.0,-9.869232667160129e-06
15201,5.0,6,0.0,42.0,0.8333333333333334,0.0,2.4673081667900323e-05
15202,2.0,9,0.0,15.0,0.2222222222222222,0.0,9.869232667160127e-06
15204,38.0,38,6.0,6.0,1.0,1.0,0.0
15206,18.0,19,0.0,1.0,0.9473684210526315,0.0,8.882309400444115e-05
15208,0.0,8,0.0,28.0,0.0,0.0,0.0
15215,0.0,24,2.0,2.0,0.0,1.0,-0.00011843079200592154
15220,39.0,41,0.0,28.0,0.9512195121951219,0.0,0.0001924500370096225
15221,4.0,8,0.0,2.0,0.5,0.0,1.9738465334320257e-05
15223,72.0,77,1.0,1.0,0.935064935064935,1.0,-2.467308166790033e-05
15226,230.0,257,0.0,12.0,0.8949416342412452,0.0,0.0011349617567234147
15227,0.0,8,0.0,2.0,0.0,0.0,0.0
15228,2.0,2,0.0,12.0,1.0,0.0,9.869232667160129e-06
15232,0.0,20,0.0,13.0,0.0,0.0,0.0
15240,83.0,86,0.0,10.0,0.9651162790697675,0.0,0.00040957315568714535
15241,0.0,27,0.0,36.0,0.0,0.0,0.0
15243,1.0,1,0.0,10.0,1.0,0.0,4.934616333580064e-06
15248,0.0,11,2.0,10.0,0.0,0.2,-1.0856155933876142e-05
15249,2.0,2,8.0,8.0,1.0,1.0,0.0
15250,0.0,1,1.0,1.0,0.0,1.0,-4.934616333580064e-06
15251,379.0,401,1.0,1.0,0.9451371571072319,1.0,-0.00010856155933876147
15255,0.0,9,18.0,18.0,0.0,1.0,-4.441154700222058e-05
15256,0.0,8,18.0,18.0,0.0,1.0,-3.9476930668640514e-05
15264,31.0,32,0.0,12.0,0.96875,0.0,0.000152973106340982
15266,0.0,15,0.0,12.0,0.0,0.0,0.0
15267,95.0,102,8.0,8.0,0.9313725490196079,1.0,-3.454231433506044e-05
15272,8.0,8,0.0,1.0,1.0,0.0,3.9476930668640514e-05
15281,57.0,63,0.0,2.0,0.9047619047619048,0.0,0.00028127313101406365
15288,0.0,4,0.0,10.0,0.0,0.0,0.0
15289,0.0,1,0.0,10.0,0.0,0.0,0.0
15290,0.0,1,0.0,10.0,0.0,0.0,0.0
15296,0.0,12,0.0,2.0,0.0,0.0,0.0
15298,17.0,17,8.0,8.0,1.0,1.0,0.0
15300,0.0,14,1.0,1.0,0.0,1.0,-6.90846286701209e-05
15302,0.0,3,8.0,8.0,0.0,1.0,-1.4803849000740193e-05
15307,40.0,44,8.0,16.0,0.9090909090909091,0.5,8.882309400444115e-05
15318,82.0,86,0.0,76.0,0.9534883720930233,0.0,0.0004046385393535653
15328,0.0,13,16.0,18.0,0.0,0.8888888888888888,-5.7022233188036294e-05
15329,1.0,1,8.0,8.0,1.0,1.0,0.0
15330,0.0,6,0.0,10.0,0.0,0.0,0.0
15331,165.0,174,8.0,8.0,0.9482758620689655,1.0,-4.441154700222057e-05
15335,187.0,233,2.0,5.0,0.8025751072961373,0.4,0.00046286701208981
15337,44.0,49,0.0,2.0,0.8979591836734694,0.0,0.00021712311867752283
15343,88.0,95,0.0,2.0,0.9263157894736842,0.0,0.0004342462373550456
15344,0.0,11,2.0,2.0,0.0,1.0,-5.428077966938071e-05
15345,0.0,23,0.0,3.0,0.0,0.0,0.0
15346,0.0,5,0.0,5.0,0.0,0.0,0.0
15352,91.0,104,0.0,1.0,0.875,0.0,0.00044905008635578585
15357,1.0,1,8.0,8.0,1.0,1.0,0.0
15363,0.0,2,0.0,5.0,0.0,0.0,0.0
15364,5.0,5,0.0,4.0,1.0,0.0,2.467308166790032e-05
15378,42.0,46,22.0,22.0,0.9130434782608695,1.0,-1.9738465334320267e-05
15381,0.0,1,8.0,16.0,0.0,0.5,-2.467308166790032e-06
15384,0.0,2,3.0,14.0,0.0,0.21428571428571427,-2.114835571534313e-06
15387,1.0,1,8.0,8.0,1.0,1.0,0.0
15395,84.0,89,0.0,8.0,0.9438202247191011,0.0,0.0004145077720207254
15398,0.0,3,2.0,9.0,0.0,0.2222222222222222,-3.2897442223867092e-06
15417,594.0,638,0.0,3.0,0.9310344827586207,0.0,0.0029311621021465583
15420,0.0,14,0.0,6.0,0.0,0.0,0.0
15424,0.0,12,0.0,1.0,0.0,0.0,0.0
15425,101.0,108,0.0,15.0,0.9351851851851852,0.0,0.0004983962496915865
15426,0.0,10,2.0,5.0,0.0,0.4,-1.9738465334320257e-05
15427,4.0,4,8.0,8.0,1.0,1.0,0.0
15429,0.0,5,0.0,2.0,0.0,0.0,0.0
15432,15.0,16,0.0,8.0,0.9375,0.0,7.401924500370096e-05
15433,209.0,226,0.0,3.0,0.9247787610619469,0.0,0.0010313348137182335
15434,0.0,51,0.0,14.0,0.0,0.0,0.0
15435,1.0,1,0.0,3.0,1.0,0.0,4.934616333580064e-06
15436,0.0,48,0.0,1.0,0.0,0.0,0.0
15440,0.0,21,2.0,9.0,0.0,0.2222222222222222,-2.3028209556706965e-05
15441,4.0,10,2.0,9.0,0.4,0.2222222222222222,8.772651259697894e-06
15445,0.0,5,2.0,9.0,0.0,0.2222222222222222,-5.482907037311182e-06
15447,0.0,11,2.0,9.0,0.0,0.2222222222222222,-1.2062395482084602e-05
15453,0.0,10,0.0,14.0,0.0,0.0,0.0
15456,71.0,79,0.0,12.0,0.8987341772151899,0.0,0.00035035775968418457
15462,0.0,5,2.0,9.0,0.0,0.2222222222222222,-5.482907037311182e-06
15464,2.0,13,0.0,12.0,0.15384615384615385,0.0,9.869232667160129e-06
15467,116.0,126,0.0,2.0,0.9206349206349206,0.0,0.0005724154946952874
15468,0.0,5,0.0,12.0,0.0,0.0,0.0
15470,187.0,207,0.0,6.0,0.9033816425120773,0.0,0.0009227732543794719
15474,4.0,4,0.0,6.0,1.0,0.0,1.9738465334320257e-05
15479,0.0,13,0.0,6.0,0.0,0.0,0.0
15482,49.0,53,8.0,16.0,0.9245283018867925,0.5,0.00011102886750555144
15483,1.0,1,3.0,3.0,1.0,1.0,0.0
15484,46.0,47,2.0,8.0,0.9787234042553191,0.25,0.00016901060942511718
15485,9.0,9,0.0,15.0,1.0,0.0,4.441154700222058e-05
15486,4.0,4,5.0,8.0,1.0,0.625,7.401924500370096e-06
15488,1.0,1,8.0,8.0,1.0,1.0,0.0
15489,785.0,869,8.0,8.0,0.903337169159954,1.0,-0.0004145077720207253
15490,17.0,17,8.0,8.0,1.0,1.0,0.0
15492,262.0,282,0.0,15.0,0.9290780141843972,0.0,0.0012928694793979767
15494,52.0,57,0.0,15.0,0.9122807017543859,0.0,0.00025660004934616333
15497,11.0,12,0.0,15.0,0.9166666666666666,0.0,5.42807796693807e-05
15498,7.0,7,0.0,15.0,1.0,0.0,3.454231433506045e-05
15499,133.0,145,0.0,15.0,0.9172413793103448,0.0,0.0006563039723661484
15501,304.0,334,140.0,140.0,0.9101796407185628,1.0,-0.000148038490007402
15502,441.0,485,0.0,21.0,0.9092783505154639,0.0,0.0021761658031088085
15505,21.0,22,4.0,4.0,0.9545454545454546,1.0,-4.93461633358006e-06
15506,0.0,7,0.0,4.0,0.0,0.0,0.0
15508,0.0,12,0.0,7.0,0.0,0.0,0.0
15512,3.0,3,8.0,8.0,1.0,1.0,0.0
15516,10.0,18,140.0,140.0,0.5555555555555556,1.0,-3.947693066864051e-05
15518,568.0,621,0.0,1.0,0.9146537842190016,0.0,0.0028028620774734766
15520,458.0,494,1.0,1.0,0.9271255060728745,1.0,-0.00017764618800888236
15522,3234.0,3602,1.0,1.0,0.897834536368684,1.0,-0.0018159388107574642
15525,121.0,173,1.0,1.0,0.6994219653179191,1.0,-0.0002566000493461633
15528,12.0,12,0.0,6.0,1.0,0.0,5.921539600296077e-05
15529,42.0,42,0.0,6.0,1.0,0.0,0.0002072538860103627
15534,56.0,62,1.0,1.0,0.9032258064516129,1.0,-2.9607698001480392e-05
15539,1.0,1,2.0,2.0,1.0,1.0,0.0
15540,525.0,566,0.0,1.0,0.9275618374558304,0.0,0.0025906735751295338
15543,0.0,1,10.0,10.0,0.0,1.0,-4.934616333580064e-06
15552,49.0,53,4.0,16.0,0.9245283018867925,0.25,0.00017641253392548727
15559,17.0,23,1.0,1.0,0.7391304347826086,1.0,-2.960769800148039e-05
15560,58.0,67,1.0,1.0,0.8656716417910447,1.0,-4.44115470022206e-05
15561,405.0,448,4.0,16.0,0.9040178571428571,0.25,0.0014458425857389588
15563,452.0,476,4.0,16.0,0.9495798319327731,0.25,0.0016432272390821613
15565,0.0,10,10.0,10.0,0.0,1.0,-4.934616333580064e-05
15567,1.0,1,10.0,10.0,1.0,1.0,0.0
15569,136.0,149,0.0,4.0,0.912751677852349,0.0,0.0006711078213668887
15570,35.0,41,0.0,4.0,0.8536585365853658,0.0,0.00017271157167530224
15571,37.0,37,8.0,16.0,1.0,0.5,9.129040217123119e-05
15572,0.0,2,10.0,10.0,0.0,1.0,-9.869232667160129e-06
15580,84.0,90,8.0,8.0,0.9333333333333333,1.0,-2.9607698001480375e-05
15584,1.0,1,2.0,2.0,1.0,1.0,0.0
15589,0.0,2,8.0,16.0,0.0,0.5,-4.934616333580064e-06
15597,15.0,19,0.0,4.0,0.7894736842105263,0.0,7.401924500370097e-05
15599,55.0,64,0.0,4.0,0.859375,0.0,0.0002714038983469035
15602,81.0,83,4.0,4.0,0.9759036144578314,1.0,-9.869232667160115e-06
15603,0.0,1,0.0,3.0,0.0,0.0,0.0
15604,5.0,5,4.0,4.0,1.0,1.0,0.0
15612,0.0,15,0.0,12.0,0.0,0.0,0.0
15615,137.0,150,0.0,10.0,0.9133333333333333,0.0,0.0006760424377004687
15616,94.0,104,1.0,15.0,0.9038461538461539,0.06666666666666667,0.0004296405954437043
15617,1.0,1,0.0,8.0,1.0,0.0,4.934616333580064e-06
15618,154.0,169,8.0,29.0,0.9112426035502958,0.27586206896551724,0.0005298756987161489
15619,9.0,10,0.0,8.0,0.9,0.0,4.441154700222058e-05
15624,119.0,125,3.0,60.0,0.952,0.05,0.0005563779916111522
15628,29.0,29,0.0,8.0,1.0,0.0,0.00014310387367382185
15635,377.0,399,0.0,8.0,0.9448621553884712,0.0,0.0018603503577596843
15638,46.0,47,0.0,8.0,0.9787234042553191,0.0,0.00022699235134468295
15639,53.0,57,0.0,8.0,0.9298245614035088,0.0,0.0002615346656797434
15642,4.0,4,2.0,2.0,1.0,1.0,0.0
15643,1.0,1,2.0,2.0,1.0,1.0,0.0
15644,52.0,53,8.0,16.0,0.9811320754716981,0.5,0.00012583271650629162
15645,263.0,277,8.0,16.0,0.9494584837545126,0.5,0.0006143597335307179
15654,8.0,8,8.0,8.0,1.0,1.0,0.0
15658,1.0,2,0.0,6.0,0.5,0.0,4.934616333580064e-06
