station_id,S_i,B_i,Total_Volume,Regime
11221,0.0,0.0,5,Q3
11233,0.0,0.0,2,Q3
11245,0.0,0.0,1,Q3
11250,0.0,0.0,26,Q3
11251,0.0,0.0,1,Q3
11252,0.0,0.0,6,Q3
11255,0.0,0.0,1,Q3
11259,0.0,0.0,7,Q3
11260,-1.0,0.0,24,Q3
11267,-1.0,0.0,23,Q3
11268,0.0,0.0,19,Q3
11284,0.0,0.0,9,Q3
11286,0.0,0.0,12,Q3
11287,0.0,0.0,6,Q3
11288,-0.16666666666666666,0.0,7,Q3
11289,0.0,0.0,16,Q3
11290,-1.0,0.0,8,Q3
11294,-1.0,0.0,2,Q3
11300,0.0,0.0,2,Q3
11304,0.0,0.0,4,Q3
11305,0.0,0.0,23,Q3
11307,-1.0,0.0,8,Q3
11310,-1.0,0.0,3,Q3
11316,0.0,0.0,11,Q3
11319,0.0,0.0,6,Q3
11323,0.0,0.0,10,Q3
11334,0.0,0.0,8,Q3
11338,-1.0,0.0,8,Q3
11341,0.0,0.0,35,Q3
11348,0.0,0.0,12,Q3
11350,0.0,0.0,22,Q3
11352,0.0,0.0,28,Q3
11356,0.0,0.0,5,Q3
11357,0.0,0.0,10,Q3
11358,0.0,0.0,8,Q3
11359,0.0,0.0,5,Q3
11360,0.0,0.0,2,Q3
11367,0.0,0.0,10,Q3
11368,-1.0,0.0,6,Q3
11369,0.0,0.0,1,Q3
11372,0.0,0.0,11,Q3
11380,0.0,0.0,16,Q3
11381,0.0,0.0,4,Q3
11383,0.0,0.0,41,Q3
11384,0.0,0.0,7,Q3
11385,0.0,0.0,13,Q3
11390,0.0,0.0,21,Q3
11393,0.0,0.0,27,Q3
11397,0.0,0.0,11,Q3
11403,0.0,0.0,19,Q3
11405,0.0,0.0,7,Q3
11406,-1.0,0.0,4,Q3
11409,0.0,0.0,37,Q3
11419,0.0,0.0,5,Q3
11428,-1.0,0.0,11,Q3
11434,-1.0,0.0,11,Q3
11437,-1.0,0.0,1,Q3
11446,0.0,0.0,8,Q3
11452,-1.0,0.0,1,Q3
11453,0.0,0.0,8,Q3
11454,0.0,0.0,1,Q3
11455,0.0,0.0,15,Q3
11457,0.0,0.0,9,Q3
11459,0.0,0.0,3,Q3
11466,0.0,0.0,21,Q3
11467,0.0,0.0,63,Q3
11468,0.0,0.0,1,Q3
11475,0.0,0.0,5,Q3
11478,-1.0,0.0,2,Q3
11479,0.0,0.0,18,Q3
11480,0.0,0.0,19,Q3
11495,0.0,0.0,3,Q3
11511,-0.2222222222222222,0.0,12,Q3
11518,-0.2222222222222222,0.0,1,Q3
11519,-0.2222222222222222,0.0,15,Q3
11534,0.0,0.0,6,Q3
11535,0.0,0.0,2,Q3
11538,0.0,0.0,17,Q3
11542,0.0,0.0,8,Q3
11546,-1.0,0.0,44,Q3
11553,-0.22222222222222224,0.0,10,Q3
11557,-0.5,0.0,20,Q3
11559,-1.0,0.0,15,Q3
11570,-0.5,0.0,13,Q3
11572,-0.3333333333333333,0.0,11,Q3
11573,-0.3333333333333333,0.0,1,Q3
11583,0.0,0.0,8,Q3
11590,0.0,0.0,6,Q3
11592,-0.22222222222222224,0.0,10,Q3
11604,-0.3333333333333333,0.0,1,Q3
11621,0.0,0.0,8,Q3
11623,0.0,0.0,10,Q3
11632,-1.0,0.0,7,Q3
11635,0.0,0.0,1,Q3
11648,0.0,0.0,39,Q3
11649,0.0,0.0,11,Q3
11650,0.0,0.0,1,Q3
11651,0.0,0.0,4,Q3
11654,0.0,0.0,1,Q3
11663,0.0,0.0,2,Q3
11664,0.0,0.0,12,Q3
11667,-0.09090909090909091,0.0,11,Q3
11674,0.0,0.0,10,Q3
11682,-1.0,0.0,25,Q3
11692,0.0,0.0,7,Q3
11693,0.0,0.0,9,Q3
11699,-1.0,0.0,1,Q3
11706,-1.0,0.0,6,Q3
11707,-1.0,0.0,10,Q3
11712,0.0,0.0,8,Q3
11721,0.0,0.0,3,Q3
11752,0.0,0.0,2,Q3
11753,0.0,0.0,16,Q3
11757,0.0,0.0,12,Q3
11769,0.0,0.0,17,Q3
11772,-0.6,0.0,15,Q3
11776,0.0,0.0,36,Q3
11783,-0.6,0.0,9,Q3
11791,-0.6666666666666666,0.0,11,Q3
11804,0.0,0.0,4,Q3
11823,0.0,0.0,1,Q3
11826,-0.8,0.0,10,Q3
11836,-0.5,0.0,14,Q3
11838,-0.5,0.0,23,Q3
11839,-0.5,0.0,21,Q3
11840,-0.5,0.0,31,Q3
11842,0.0,0.0,6,Q3
11844,0.0,0.0,1,Q3
11875,-1.0,0.0,3,Q3
11876,-0.10000000000000002,0.0,3,Q3
11877,0.0,0.0,6,Q3
11881,0.0,0.0,12,Q3
11894,0.0,0.0,23,Q3
11901,-0.6666666666666666,0.0,4,Q3
11902,-0.5,0.0,9,Q3
11919,-1.0,0.0,2,Q3
11922,0.0,0.0,12,Q3
11923,0.0,0.0,5,Q3
11925,-0.5,0.0,14,Q3
11929,0.0,0.0,7,Q3
11937,-1.0,0.0,9,Q3
11940,0.0,0.0,4,Q3
11941,0.0,0.0,14,Q3
11942,0.0,0.0,20,Q3
11944,0.0,0.0,1,Q3
11946,0.0,0.0,3,Q3
11962,0.0,0.0,3,Q3
11976,0.0,0.0,9,Q3
11979,-1.0,0.0,7,Q3
11982,0.0,0.0,11,Q3
11984,0.0,0.0,11,Q3
11986,0.0,0.0,2,Q3
11989,0.0,0.0,1,Q3
11997,-0.875,0.0,10,Q3
12010,0.0,0.0,8,Q3
12015,-1.0,0.0,1,Q3
12016,-1.0,0.0,2,Q3
12017,0.0,0.0,7,Q3
12018,0.0,0.0,2,Q3
12019,0.0,0.0,1,Q3
12029,-0.6666666666666666,0.0,34,Q3
12030,0.0,0.0,14,Q3
12031,0.0,0.0,8,Q3
12033,-0.3333333333333333,0.0,10,Q3
12034,0.0,0.0,3,Q3
12044,-1.0,0.0,5,Q3
12045,0.0,0.0,1,Q3
12053,0.0,0.0,9,Q3
12080,0.0,0.0,1,Q3
12110,0.0,0.0,1,Q3
12113,0.0,0.0,1,Q3
12117,0.0,0.0,9,Q3
12132,-1.0,0.0,4,Q3
12136,-0.08,0.0,10,Q3
12140,-0.6666666666666666,0.0,4,Q3
12145,0.0,0.0,14,Q3
12158,0.0,0.0,18,Q3
12159,-1.0,0.0,7,Q3
12174,0.0,0.0,20,Q3
12175,0.0,0.0,4,Q3
12179,-1.0,0.0,1,Q3
12194,0.0,0.0,4,Q3
12201,0.0,0.0,16,Q3
12209,-1.0,0.0,10,Q3
12243,0.0,0.0,18,Q3
12247,0.0,0.0,8,Q3
12249,0.0,0.0,2,Q3
12254,0.0,0.0,10,Q3
12260,0.0,0.0,1,Q3
12276,0.0,0.0,1,Q3
12299,0.0,0.0,4,Q3
12311,0.0,0.0,4,Q3
12314,-1.0,0.0,8,Q3
12315,-1.0,0.0,2,Q3
12324,0.0,0.0,2,Q3
12329,-1.0,0.0,8,Q3
12335,-0.08,0.0,1,Q3
12337,-0.2,0.0,44,Q3
12340,-0.125,0.0,1,Q3
12342,-0.5,0.0,5,Q3
12353,-1.0,0.0,1,Q3
12362,0.0,0.0,7,Q3
12363,0.0,0.0,14,Q3
12380,-1.0,0.0,12,Q3
12383,-1.0,0.0,15,Q3
12388,0.0,0.0,1,Q3
12393,-1.0,0.0,4,Q3
12402,0.0,0.0,1,Q3
12413,-0.5,0.0,4,Q3
12425,-1.0,0.0,28,Q3
12426,-1.0,0.0,8,Q3
12439,-1.0,0.0,6,Q3
12451,0.0,0.0,3,Q3
12458,0.0,0.0,14,Q3
12470,0.0,0.0,15,Q3
12474,0.0,0.0,5,Q3
12478,-1.0,0.0,11,Q3
12481,0.0,0.0,9,Q3
12486,0.0,0.0,8,Q3
12488,-1.0,0.0,7,Q3
12490,-0.2,0.0,8,Q3
12491,-0.2857142857142857,0.0,5,Q3
12499,-0.20000000000000004,0.0,6,Q3
12517,0.0,0.0,1,Q3
12520,-1.0,0.0,10,Q3
12540,0.0,0.0,3,Q3
12546,0.0,0.0,6,Q3
12564,0.0,0.0,15,Q3
12580,0.0,0.0,8,Q3
12582,-1.0,0.0,5,Q3
12589,0.0,0.0,6,Q3
12597,-1.0,0.0,8,Q3
12613,0.0,0.0,1,Q3
12633,0.0,0.0,3,Q3
12645,0.0,0.0,4,Q3
12674,0.0,0.0,9,Q3
12679,0.0,0.0,1,Q3
12682,0.0,0.0,9,Q3
12696,0.0,0.0,2,Q3
12718,-1.0,0.0,12,Q3
12726,0.0,0.0,1,Q3
12741,0.0,0.0,2,Q3
12745,0.0,0.0,5,Q3
12747,0.0,0.0,7,Q3
12748,0.0,0.0,1,Q3
12773,0.0,0.0,1,Q3
12778,0.0,0.0,27,Q3
12793,-1.0,0.0,2,Q3
12807,0.0,0.0,9,Q3
12815,0.0,0.0,1,Q3
12836,0.0,0.0,19,Q3
12842,0.0,0.0,15,Q3
12846,0.0,0.0,3,Q3
12848,0.0,0.0,5,Q3
12860,0.0,0.0,7,Q3
12868,0.0,0.0,1,Q3
12869,0.0,0.0,2,Q3
12882,0.0,0.0,4,Q3
12887,0.0,0.0,1,Q3
12915,-0.5,0.0,14,Q3
12925,0.0,0.0,1,Q3
12939,0.0,0.0,2,Q3
12960,0.0,0.0,2,Q3
12967,0.0,0.0,1,Q3
12992,0.0,0.0,1,Q3
13004,0.0,0.0,9,Q3
13014,0.0,0.0,2,Q3
13023,0.0,0.0,1,Q3
13031,-1.0,0.0,27,Q3
13033,-1.0,0.0,6,Q3
13034,-1.0,0.0,8,Q3
13038,0.0,0.0,1,Q3
13045,0.0,0.0,8,Q3
13072,-1.0,0.0,3,Q3
13073,0.0,0.0,6,Q3
13088,0.0,0.0,1,Q3
13130,0.0,0.0,2,Q3
13135,0.0,0.0,53,Q3
13140,0.0,0.0,9,Q3
13156,-0.3,0.0,2,Q3
13158,-0.625,0.0,2,Q3
13164,-0.5,0.0,1,Q3
13175,-1.0,0.0,1,Q3
13180,-1.0,0.0,4,Q3
13187,-0.043478260869565216,0.0,1,Q3
13191,0.0,0.0,33,Q3
13209,-1.0,0.0,10,Q3
13217,-1.0,0.0,2,Q3
13225,0.0,0.0,4,Q3
13229,0.0,0.0,2,Q3
13239,0.0,0.0,16,Q3
13240,0.0,0.0,5,Q3
13249,-0.2,0.0,10,Q3
13265,0.0,0.0,6,Q3
13275,0.0,0.0,1,Q3
13311,0.0,0.0,65,Q3
13329,-0.06666666666666667,0.0,8,Q3
13335,0.0,0.0,36,Q3
13339,0.0,0.0,2,Q3
13346,-1.0,0.0,4,Q3
13408,0.0,0.0,47,Q3
13409,-1.0,0.0,2,Q3
13410,0.0,0.0,5,Q3
13412,0.0,0.0,1,Q3
13423,0.0,0.0,10,Q3
13438,0.0,0.0,11,Q3
13447,0.0,0.0,2,Q3
13453,-0.5,0.0,12,Q3
13458,-1.0,0.0,6,Q3
13502,0.0,0.0,1,Q3
13503,0.0,0.0,1,Q3
13511,0.0,0.0,1,Q3
13549,-1.0,0.0,9,Q3
13577,0.0,0.0,3,Q3
13596,0.0,0.0,1,Q3
13597,0.0,0.0,1,Q3
13609,-0.5,0.0,9,Q3
13648,-1.0,0.0,1,Q3
13653,-0.3333333333333333,0.0,4,Q3
13658,-0.5,0.0,8,Q3
13715,0.0,0.0,1,Q3
13716,0.0,0.0,3,Q3
13717,-1.0,0.0,3,Q3
13718,0.0,0.0,12,Q3
13739,0.0,0.0,6,Q3
13749,0.0,0.0,1,Q3
13760,0.0,0.0,1,Q3
13791,0.0,0.0,1,Q3
13823,0.0,0.0,5,Q3
13858,0.0,0.0,7,Q3
13860,0.0,0.0,5,Q3
13883,0.0,0.0,9,Q3
13884,0.0,0.0,1,Q3
13885,0.0,0.0,1,Q3
13901,0.0,0.0,9,Q3
13903,0.0,0.0,1,Q3
13937,-1.0,0.0,4,Q3
13939,-1.0,0.0,1,Q3
13944,0.0,0.0,2,Q3
13955,0.0,0.0,1,Q3
13962,0.0,0.0,1,Q3
13967,0.0,0.0,1,Q3
13970,0.0,0.0,5,Q3
13994,0.0,0.0,19,Q3
14004,0.0,0.0,6,Q3
14019,0.0,0.0,4,Q3
14032,0.0,0.0,10,Q3
14043,0.0,0.0,1,Q3
14073,0.0,0.0,8,Q3
14090,-1.0,0.0,9,Q3
14093,-1.0,0.0,21,Q3
14100,0.0,0.0,12,Q3
14141,0.0,0.0,2,Q3
14201,0.0,0.0,4,Q3
14256,-1.0,0.0,11,Q3
14270,-1.0,0.0,5,Q3
14279,0.0,0.0,19,Q3
14281,0.0,0.0,9,Q3
14301,-0.3333333333333333,0.0,7,Q3
14314,0.0,0.0,6,Q3
14334,-1.0,0.0,3,Q3
14336,0.0,0.0,3,Q3
14342,0.0,0.0,25,Q3
14351,-1.0,0.0,4,Q3
14353,-1.0,0.0,5,Q3
14359,0.0,0.0,5,Q3
14362,0.0,0.0,5,Q3
14386,-1.0,0.0,10,Q3
14391,0.0,0.0,9,Q3
14396,-1.0,0.0,3,Q3
14421,-1.0,0.0,9,Q3
14433,0.0,0.0,4,Q3
14437,0.0,0.0,6,Q3
14445,-1.0,0.0,8,Q3
14460,0.0,0.0,8,Q3
14465,0.0,0.0,2,Q3
14467,0.0,0.0,2,Q3
14478,0.0,0.0,4,Q3
14481,-1.0,0.0,10,Q3
14517,-1.0,0.0,3,Q3
14529,0.0,0.0,4,Q3
14550,0.0,0.0,3,Q3
14579,0.0,0.0,1,Q3
14583,-0.2222222222222222,0.0,12,Q3
14585,-0.2222222222222222,0.0,2,Q3
14592,0.0,0.0,8,Q3
14597,-0.2222222222222222,0.0,16,Q3
14619,-0.2222222222222222,0.0,8,Q3
14621,-0.2222222222222222,0.0,6,Q3
14626,-0.2222222222222222,0.0,9,Q3
14627,-1.0,0.0,16,Q3
14628,0.0,0.0,3,Q3
14630,0.0,0.0,7,Q3
14632,0.0,0.0,11,Q3
14633,0.0,0.0,6,Q3
14635,0.0,0.0,11,Q3
14636,0.0,0.0,22,Q3
14639,0.0,0.0,3,Q3
14642,-1.0,0.0,5,Q3
14667,-1.0,0.0,12,Q3
14672,-1.0,0.0,17,Q3
14685,-1.0,0.0,7,Q3
14696,-0.5,0.0,8,Q3
14698,0.0,0.0,6,Q3
14715,0.0,0.0,2,Q3
14722,0.0,0.0,2,Q3
14723,-0.2222222222222222,0.0,6,Q3
14724,-0.2222222222222222,0.0,9,Q3
14754,-1.0,0.0,6,Q3
14765,-1.0,0.0,5,Q3
14769,-0.2222222222222222,0.0,9,Q3
14770,-0.5333333333333333,0.0,11,Q3
14774,0.0,0.0,7,Q3
14776,0.0,0.0,2,Q3
14780,0.0,0.0,5,Q3
14790,0.0,0.0,19,Q3
14804,0.0,0.0,10,Q3
14814,0.0,0.0,2,Q3
14816,-1.0,0.0,12,Q3
14818,0.0,0.0,6,Q3
14821,0.0,0.0,9,Q3
14834,0.0,0.0,36,Q3
14839,0.0,0.0,13,Q3
14841,0.0,0.0,6,Q3
14849,0.0,0.0,14,Q3
14869,-1.0,0.0,12,Q3
14874,-1.0,0.0,8,Q3
14883,-0.5333333333333333,0.0,5,Q3
14884,-0.5,0.0,9,Q3
14886,0.0,0.0,1,Q3
14891,-0.5,0.0,3,Q3
14892,0.0,0.0,31,Q3
14894,-0.5,0.0,17,Q3
14912,-0.46153846153846156,0.0,9,Q3
14923,-1.0,0.0,7,Q3
14930,0.0,0.0,1,Q3
14932,0.0,0.0,3,Q3
14935,0.0,0.0,3,Q3
14938,-0.5,0.0,1,Q3
14940,-0.46153846153846156,0.0,9,Q3
14941,-0.15384615384615385,0.0,3,Q3
14948,0.0,0.0,7,Q3
14949,-0.3333333333333333,0.0,2,Q3
14952,0.0,0.0,1,Q3
14956,0.0,0.0,8,Q3
14961,-1.0,0.0,11,Q3
14979,0.0,0.0,19,Q3
14982,-0.15384615384615385,0.0,21,Q3
14983,0.0,0.0,7,Q3
14984,0.0,0.0,10,Q3
14987,0.0,0.0,8,Q3
14989,0.0,0.0,8,Q3
14990,0.0,0.0,2,Q3
14992,-0.2222222222222222,0.0,4,Q3
15013,-1.0,0.0,9,Q3
15039,-0.22222222222222218,0.0,16,Q3
15042,0.0,0.0,4,Q3
15043,0.0,0.0,13,Q3
15046,0.0,0.0,9,Q3
15061,-0.5,0.0,11,Q3
15064,-1.0,0.0,4,Q3
15076,0.0,0.0,2,Q3
15112,0.0,0.0,11,Q3
15118,0.0,0.0,15,Q3
15120,0.0,0.0,7,Q3
15134,0.0,0.0,3,Q3
15137,0.0,0.0,11,Q3
15139,-0.4,0.0,2,Q3
15150,0.0,0.0,29,Q3
15152,0.0,0.0,2,Q3
15153,0.0,0.0,3,Q3
15156,0.0,0.0,1,Q3
15165,0.0,0.0,1,Q3
15177,0.0,0.0,7,Q3
15179,0.0,0.0,1,Q3
15181,0.0,0.0,8,Q3
15194,0.0,0.0,29,Q3
15198,0.0,0.0,1,Q3
15199,-1.0,0.0,2,Q3
15204,0.0,0.0,32,Q3
15208,0.0,0.0,6,Q3
15215,-1.0,0.0,21,Q3
15227,0.0,0.0,6,Q3
15232,0.0,0.0,18,Q3
15241,0.0,0.0,23,Q3
15248,-0.2,0.0,10,Q3
15249,0.0,0.0,2,Q3
15250,-1.0,0.0,1,Q3
15255,-1.0,0.0,7,Q3
15256,-1.0,0.0,6,Q3
15266,0.0,0.0,13,Q3
15288,0.0,0.0,3,Q3
15289,0.0,0.0,1,Q3
15290,0.0,0.0,1,Q3
15296,0.0,0.0,11,Q3
15298,0.0,0.0,14,Q3
15300,-1.0,0.0,12,Q3
15302,-1.0,0.0,3,Q3
15328,-0.888888888888889,0.0,10,Q3
15330,0.0,0.0,4,Q3
15344,-1.0,0.0,9,Q3
15345,0.0,0.0,19,Q3
15346,0.0,0.0,4,Q3
15357,0.0,0.0,1,Q3
15363,0.0,0.0,1,Q3
15381,-0.5,0.0,1,Q3
15384,-0.21428571428571427,0.0,2,Q3
15387,0.0,0.0,1,Q3
15398,-0.2222222222222222,0.0,2,Q3
15420,0.0,0.0,11,Q3
15424,0.0,0.0,10,Q3
15426,-0.4,0.0,9,Q3
15427,0.0,0.0,4,Q3
15429,0.0,0.0,5,Q3
15434,0.0,0.0,42,Q3
15436,0.0,0.0,40,Q3
15440,-0.2222222222222222,0.0,18,Q3
15445,-0.2222222222222222,0.0,3,Q3
15447,-0.2222222222222222,0.0,10,Q3
15453,0.0,0.0,8,Q3
15462,-0.2222222222222222,0.0,3,Q3
15468,0.0,0.0,5,Q3
15479,0.0,0.0,11,Q3
15483,0.0,0.0,1,Q3
15488,0.0,0.0,1,Q3
15490,0.0,0.0,17,Q3
15506,0.0,0.0,6,Q3
15508,0.0,0.0,11,Q3
15512,0.0,0.0,2,Q3
15539,0.0,0.0,1,Q3
15543,-1.0,0.0,1,Q3
15565,-1.0,0.0,8,Q3
15567,0.0,0.0,1,Q3
15572,-1.0,0.0,2,Q3
15584,0.0,0.0,1,Q3
15589,-0.5,0.0,1,Q3
15603,0.0,0.0,1,Q3
15604,0.0,0.0,5,Q3
15612,0.0,0.0,13,Q3
15642,0.0,0.0,3,Q3
15643,0.0,0.0,1,Q3
15654,0.0,0.0,8,Q3
15663,0.0,0.0,1,Q3
15667,-1.0,0.0,20,Q3
15687,0.0,0.0,1,Q3
15693,0.0,0.0,6,Q3
15727,-1.0,0.0,2,Q3
15797,0.0,0.0,1,Q3
15811,0.0,0.0,2,Q3
15830,0.0,0.0,7,Q3
15833,0.0,0.0,27,Q3
15845,0.0,0.0,1,Q3
15869,0.0,0.0,11,Q3
15878,0.0,0.0,48,Q3
15921,0.0,0.0,5,Q3
15947,0.0,0.0,2,Q3
15959,0.0,0.0,1,Q3
15964,0.0,0.0,1,Q3
15970,-1.0,0.0,1,Q3
15992,0.0,0.0,1,Q3
15997,-1.0,0.0,3,Q3
16015,0.0,0.0,1,Q3
16038,0.0,0.0,2,Q3
16040,-1.0,0.0,8,Q3
16041,-1.0,0.0,11,Q3
16042,-1.0,0.0,2,Q3
16048,0.0,0.0,1,Q3
16052,0.0,0.0,96,Q3
16053,-1.0,0.0,1,Q3
16057,0.0,0.0,27,Q3
16059,-0.2222222222222222,0.0,20,Q3
16060,0.0,0.0,6,Q3
16065,0.0,0.0,52,Q3
16070,-1.0,0.0,9,Q3
16071,0.0,0.0,21,Q3
16075,0.0,0.0,2,Q3
16076,0.0,0.0,5,Q3
16078,-1.0,0.0,11,Q3
16079,0.0,0.0,24,Q3
16081,-1.0,0.0,12,Q3
16085,0.0,0.0,23,Q3
16088,0.0,0.0,25,Q3
16090,0.0,0.0,17,Q3
16092,0.0,0.0,5,Q3
16098,-1.0,0.0,10,Q3
16105,0.0,0.0,1,Q3
16114,-1.0,0.0,11,Q3
16121,-1.0,0.0,16,Q3
16137,-1.0,0.0,10,Q3
16141,0.0,0.0,23,Q3
16143,0.0,0.0,11,Q3
16144,0.0,0.0,6,Q3
16147,-0.5,0.0,2,Q3
16159,0.0,0.0,26,Q3
16167,0.0,0.0,21,Q3
16168,0.0,0.0,9,Q3
16190,-1.0,0.0,22,Q3
16204,0.0,0.0,2,Q3
16212,0.0,0.0,6,Q3
16213,0.0,0.0,15,Q3
16227,0.0,0.0,9,Q3
16233,-1.0,0.0,71,Q3
16237,-1.0,0.0,3,Q3
16240,-1.0,0.0,48,Q3
16241,-1.0,0.0,17,Q3
16244,0.0,0.0,21,Q3
16268,-1.0,0.0,22,Q3
16273,-1.0,0.0,17,Q3
16274,-1.0,0.0,3,Q3
16284,-0.2222222222222222,0.0,8,Q3
16285,0.0,0.0,12,Q3
16286,-1.0,0.0,7,Q3
16288,0.0,0.0,9,Q3
16292,0.0,0.0,2,Q3
16293,0.0,0.0,17,Q3
16303,0.0,0.0,2,Q3
16306,-1.0,0.0,55,Q3
16311,0.0,0.0,54,Q3
16315,0.0,0.0,21,Q3
16316,0.0,0.0,2,Q3
16322,-1.0,0.0,10,Q3
16327,0.0,0.0,23,Q3
16329,0.0,0.0,33,Q3
16335,0.0,0.0,7,Q3
16342,0.0,0.0,5,Q3
16345,0.0,0.0,6,Q3
16349,-1.0,0.0,3,Q3
16353,0.0,0.0,5,Q3
16354,0.0,0.0,30,Q3
16355,0.0,0.0,16,Q3
16356,0.0,0.0,4,Q3
16357,0.0,0.0,2,Q3
16367,0.0,0.0,2,Q3
16373,0.0,0.0,6,Q3
16381,0.0,0.0,11,Q3
16387,0.0,0.0,22,Q3
16388,0.0,0.0,11,Q3
16389,0.0,0.0,7,Q3
16390,-1.0,0.0,16,Q3
16397,0.0,0.0,1,Q3
16400,0.0,0.0,6,Q3
16402,0.0,0.0,55,Q3
16409,-1.0,0.0,4,Q3
16410,-1.0,0.0,7,Q3
16411,0.0,0.0,26,Q3
16415,0.0,0.0,8,Q3
16424,0.0,0.0,8,Q3
16426,-1.0,0.0,9,Q3
16427,-0.5,0.0,13,Q3
16433,0.0,0.0,34,Q3
16438,-1.0,0.0,2,Q3
16443,0.0,0.0,9,Q3
16449,0.0,0.0,10,Q3
16460,0.0,0.0,1,Q3
16468,-1.0,0.0,7,Q3
16469,0.0,0.0,1,Q3
16490,0.0,0.0,12,Q3
16502,0.0,0.0,10,Q3
16518,-0.20000000000000004,0.0,12,Q3
16522,0.0,0.0,1,Q3
16525,-1.0,0.0,21,Q3
16527,0.0,0.0,11,Q3
16541,0.0,0.0,4,Q3
16544,-1.0,0.0,1,Q3
16548,0.0,0.0,17,Q3
16550,-1.0,0.0,17,Q3
16564,0.0,0.0,12,Q3
16565,-1.0,0.0,2,Q3
16577,-1.0,0.0,2,Q3
16584,-0.38461538461538464,0.0,24,Q3
16607,0.0,0.0,1,Q3
16616,0.0,0.0,1,Q3
16625,-1.0,0.0,1,Q3
16634,-1.0,0.0,3,Q3
16635,-1.0,0.0,17,Q3
16642,0.0,0.0,11,Q3
16667,0.0,0.0,4,Q3
16668,0.0,0.0,1,Q3
16677,-1.0,0.0,6,Q3
16679,0.0,0.0,4,Q3
16681,-1.0,0.0,3,Q3
16683,0.0,0.0,11,Q3
16713,0.0,0.0,1,Q3
16718,0.0,0.0,1,Q3
16719,0.0,0.0,1,Q3
16736,0.0,0.0,33,Q3
16738,0.0,0.0,22,Q3
16757,-1.0,0.0,12,Q3
16765,-1.0,0.0,1,Q3
16772,-1.0,0.0,6,Q3
16775,0.0,0.0,7,Q3
16783,-1.0,0.0,12,Q3
16796,0.0,0.0,1,Q3
16798,0.0,0.0,2,Q3
16808,0.0,0.0,6,Q3
16812,-0.2727272727272727,0.0,5,Q3
16837,-1.0,0.0,1,Q3
16852,0.0,0.0,6,Q3
16893,0.0,0.0,6,Q3
16909,0.0,0.0,2,Q3
10912,-0.004166666666666667,0.03227486121839514,105,Q3
10791,-0.007575757575757577,0.05025189076296061,58,Q3
11145,-0.0076452599388379195,0.05263294504171424,296,Q3
10908,-0.022220120407534908,0.05407254169999291,722,Q3
11167,-0.03158224559721093,0.05890766545958166,2218,Q3
14480,-0.010928961748633882,0.0598520742780528,108,Q3
13537,-0.007462686567164179,0.06108472217815262,108,Q3
12759,-0.014414414414414415,0.06311880848038867,60,Q3
14937,-0.01234567901234568,0.06415002990995843,32,Q3
12871,-0.00847457627118644,0.06509445549041193,142,Q3
10495,-0.01754385964912281,0.07647191129018727,26,Q3
10914,-0.014285714285714285,0.08451542547285165,39,Q3
12128,-0.03430238344031447,0.08964747394607223,498,Q3
10929,-0.03935445182960825,0.09006047721895744,889,Q3
13536,-0.018656716417910446,0.09038462463756161,137,Q3
10950,-0.024918300653594773,0.09238389598965689,246,Q3
16198,-0.019607843137254905,0.09343904711784104,110,Q3
15841,-0.031353535353535356,0.10366868314186102,308,Q3
12852,-0.023809523809523808,0.10910894511799618,27,Q3
14656,-0.023809523809523808,0.10910894511799618,27,Q3
13127,-0.025423728813559324,0.11078593888586104,84,Q3
10094,1.0,0.0,5,Q4
10099,1.0,0.0,2,Q4
10103,1.0,0.0,2,Q4
10132,1.0,0.0,4,Q4
10135,1.0,0.0,7,Q4
10242,1.0,0.0,1,Q4
10257,1.0,0.0,1,Q4
10264,0.5,0.0,18,Q4
10323,0.6,0.0,2,Q4
10350,1.0,0.0,1,Q4
10379,1.0,0.0,1,Q4
10406,0.5,0.0,2,Q4
10419,1.0,0.0,1,Q4
10464,0.23076923076923073,0.0,3,Q4
10465,0.23076923076923073,0.0,2,Q4
10511,1.0,0.0,1,Q4
10550,1.0,0.0,1,Q4
10570,1.0,0.0,2,Q4
10590,0.75,0.0,22,Q4
10591,0.75,0.0,4,Q4
10619,0.5,0.0,1,Q4
10663,1.0,0.0,2,Q4
10701,1.0,0.0,32,Q4
10800,0.31818181818181823,0.0,1,Q4
10802,0.31818181818181823,0.0,20,Q4
10878,1.0,0.0,5,Q4
10939,0.5,0.0,2,Q4
10982,1.0,0.0,9,Q4
11002,1.0,0.0,2,Q4
11008,1.0,0.0,3,Q4
11025,0.4666666666666666,0.0,6,Q4
11058,1.0,0.0,28,Q4
11206,0.5,0.0,1,Q4
11223,0.5,0.0,1,Q4
11226,0.6,0.0,2,Q4
11241,0.5,0.0,51,Q4
11321,1.0,0.0,7,Q4
11413,1.0,0.0,5,Q4
11498,1.0,0.0,1,Q4
11499,0.6666666666666667,0.0,2,Q4
11503,0.6666666666666667,0.0,2,Q4
11520,0.7777777777777778,0.0,1,Q4
11574,1.0,0.0,3,Q4
11580,1.0,0.0,1,Q4
11584,0.8666666666666667,0.0,2,Q4
11671,1.0,0.0,1,Q4
11696,1.0,0.0,1,Q4
11743,1.0,0.0,3,Q4
11795,0.8333333333333334,0.0,20,Q4
11798,0.8333333333333334,0.0,1,Q4
11801,0.33333333333333337,0.0,5,Q4
11803,0.19999999999999996,0.0,2,Q4
11805,1.0,0.0,4,Q4
11810,1.0,0.0,1,Q4
